subjectID,system_time_stamp,point_description
2018-07-19_timed_notraining3,1532011800377406,Experiment_Start
2018-07-19_timed_notraining3,1532011803957733,Practice_1_Training_1_audio
2018-07-19_timed_notraining3,1532011806591539,Practice_1_Training_1_video
2018-07-19_timed_notraining3,1532011808017861,Practice_1_Training_2_audio
2018-07-19_timed_notraining3,1532011810674945,Practice_1_Training_2_video
2018-07-19_timed_notraining3,1532011811894957,Practice_1_Training_3_audio
2018-07-19_timed_notraining3,1532011814521532,Practice_1_Training_3_video
2018-07-19_timed_notraining3,1532011816395204,Practice_1_Training_4_audio
2018-07-19_timed_notraining3,1532011819031657,Practice_1_Training_4_video
2018-07-19_timed_notraining3,1532011824001137,Practice_1_SameVerbTest_audio
2018-07-19_timed_notraining3,1532011826394421,Practice_1_SameVerbTest_left_video
2018-07-19_timed_notraining3,1532011828645133,Practice_1_SameVerbTest_right_video
2018-07-19_timed_notraining3,1532011832905956,Practice_1_SameVerbTest_compareVideo1_start
2018-07-19_timed_notraining3,1532011837721304,Practice_1_SameVerbTest_compareVideo1_still
2018-07-19_timed_notraining3,1532011840731039,Practice_1_SameVerbTest_compareVideo1_end
2018-07-19_timed_notraining3,1532011841136612,Practice_1_SameVerbTest_compareVideo2_start
2018-07-19_timed_notraining3,1532011845937649,Practice_1_SameVerbTest_compareVideo2_still
2018-07-19_timed_notraining3,1532011848945362,Practice_1_SameVerbTest_compareVideo2_end
2018-07-19_timed_notraining3,1532011867946206,1_Ambig_audio_future
2018-07-19_timed_notraining3,1532011872595912,1_Ambig_video
2018-07-19_timed_notraining3,1532011877630395,1_Ambig_audio_past
2018-07-19_timed_notraining3,1532011881727061,1_Bias_audio_warmup
2018-07-19_timed_notraining3,1532011884672062,1_Bias_left_video
2018-07-19_timed_notraining3,1532011890281693,1_Bias_right_video
2018-07-19_timed_notraining3,1532011895886580,1_Bias_compareVideo1_start
2018-07-19_timed_notraining3,1532011901018736,1_Bias_compareVideo1_still
2018-07-19_timed_notraining3,1532011904029262,1_Bias_compareVideo1_end
2018-07-19_timed_notraining3,1532011906724907,1_Bias_compareVideo2_start
2018-07-19_timed_notraining3,1532011911874980,1_Bias_compareVideo2_still
2018-07-19_timed_notraining3,1532011914892834,1_Bias_compareVideo2_end
2018-07-19_timed_notraining3,1532011935582143,2_Ambig_audio_future
2018-07-19_timed_notraining3,1532011939956005,2_Ambig_video
2018-07-19_timed_notraining3,1532011944986183,2_Ambig_audio_past
2018-07-19_timed_notraining3,1532011949050628,2_Bias_audio_warmup
2018-07-19_timed_notraining3,1532011951993696,2_Bias_left_video
2018-07-19_timed_notraining3,1532011957579730,2_Bias_right_video
2018-07-19_timed_notraining3,1532011963200848,2_Bias_compareVideo1_start
2018-07-19_timed_notraining3,1532011968334783,2_Bias_compareVideo1_still
2018-07-19_timed_notraining3,1532011971342915,2_Bias_compareVideo1_end
2018-07-19_timed_notraining3,1532011974184964,2_Bias_compareVideo2_start
2018-07-19_timed_notraining3,1532011979322200,2_Bias_compareVideo2_still
2018-07-19_timed_notraining3,1532011982339540,2_Bias_compareVideo2_end
2018-07-19_timed_notraining3,1532012002817362,3_Ambig_audio_future
2018-07-19_timed_notraining3,1532012007425120,3_Ambig_video
2018-07-19_timed_notraining3,1532012012469655,3_Ambig_audio_past
2018-07-19_timed_notraining3,1532012016404948,3_Bias_audio_warmup
2018-07-19_timed_notraining3,1532012019363060,3_Bias_left_video
2018-07-19_timed_notraining3,1532012024963105,3_Bias_right_video
2018-07-19_timed_notraining3,1532012030559892,3_Bias_compareVideo1_start
2018-07-19_timed_notraining3,1532012035684760,3_Bias_compareVideo1_still
2018-07-19_timed_notraining3,1532012038690773,3_Bias_compareVideo1_end
2018-07-19_timed_notraining3,1532012041561538,3_Bias_compareVideo2_start
2018-07-19_timed_notraining3,1532012046686652,3_Bias_compareVideo2_still
2018-07-19_timed_notraining3,1532012049693564,3_Bias_compareVideo2_end
2018-07-19_timed_notraining3,1532012070646962,4_Ambig_audio_future
2018-07-19_timed_notraining3,1532012075062297,4_Ambig_video
2018-07-19_timed_notraining3,1532012080089482,4_Ambig_audio_past
2018-07-19_timed_notraining3,1532012084467337,4_Bias_audio_warmup
2018-07-19_timed_notraining3,1532012087408943,4_Bias_left_video
2018-07-19_timed_notraining3,1532012093009093,4_Bias_right_video
