subjectID,calib_point_X,calib_point_Y,L_sample_valid,L_sample_X,L_sample_Y,R_sample_valid,R_sample_X,R_sample_Y
2018-07-30_ChildPilot30,0.5,0.5,1,0.508040428161621,0.468925982713699,0,0,1.875
2018-07-30_ChildPilot30,0.5,0.5,0,0,1.875,1,0.4982870221138,0.545880734920502
2018-07-30_ChildPilot30,0.5,0.5,1,0.511879205703735,0.483658939599991,0,-5.19265259375176e-29,3.3224184513092
2018-07-30_ChildPilot30,0.5,0.5,1,0.528858780860901,0.480470448732376,1,0.496080160140991,0.47601243853569
2018-07-30_ChildPilot30,0.5,0.5,1,0.507397055625916,0.514943659305573,1,0.497700482606888,0.478171646595001
2018-07-30_ChildPilot30,0.5,0.5,1,0.498650282621384,0.424763828516006,1,0.525929927825928,0.468151390552521
2018-07-30_ChildPilot30,0.5,0.5,0,2.95270391456929e-19,2.44281911849976,1,0.51406717300415,0.42202416062355
2018-07-30_ChildPilot30,0.5,0.5,1,0.490957528352737,0.493203371763229,1,0.510772228240967,0.48385351896286
2018-07-30_ChildPilot30,0.5,0.5,1,0.509012877941132,0.404100745916367,1,0.529953479766846,0.428421139717102
2018-07-30_ChildPilot30,0.5,0.5,1,0.523578941822052,0.537541568279266,1,0.515318989753723,0.486184865236282
2018-07-30_ChildPilot30,0.5,0.5,1,0.514019906520844,0.518227577209473,1,0.483481109142303,0.493456780910492
2018-07-30_ChildPilot30,0.5,0.5,0,2.95272045818154e-19,2.50531911849976,1,0.501903712749481,0.453343749046326
2018-07-30_ChildPilot30,0.5,0.5,0,1.40129846432482e-45,9.80908925027372e-45,1,0.535330176353455,0.485839366912842
2018-07-30_ChildPilot30,0.5,0.5,1,0.516121923923492,0.425384849309921,1,0.483930021524429,0.512326419353485
2018-07-30_ChildPilot30,0.5,0.5,1,0.497234314680099,0.487884402275085,0,2.10194769648723e-44,1.87876289007421e-40
2018-07-30_ChildPilot30,0.5,0.5,0,-1.27255743720411e-08,-2.87743306159973,1,0.507248997688293,0.490691125392914
2018-07-30_ChildPilot30,0.5,0.5,1,0.513013184070587,0.476589202880859,0,4.59177480789956e-40,0
2018-07-30_ChildPilot30,0.5,0.5,1,0.520625710487366,0.504619657993317,1,0.513846576213837,0.441555500030518
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,0,1.40129846432482e-45,4.20389539297445e-45,1,0.879840493202209,0.896504759788513
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,0,8.19759601630018e-43,1.875,1,0.866510450839996,0.905293822288513
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.865768373012543,0.893418252468109,1,0.894439458847046,0.881528377532959
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,0,2.10194769648723e-44,1.87876289007421e-40,1,0.868252992630005,0.879121482372284
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.903416097164154,0.898205578327179,1,0.834574580192566,0.925351023674011
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.907649993896484,0.871298730373383,0,2.77403419472754e-20,1.52601402764973e-42
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.833231270313263,0.951615035533905,1,0.824504435062408,0.925618886947632
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.829395294189453,0.914456427097321,1,0.884487152099609,0.913276374340057
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.890266299247742,0.90460616350174,1,0.852291285991669,0.921280980110168
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,0,1.51126495680678e-20,4.18139053963739e-40,1,0.868964612483978,0.910682797431946
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,0,9.76705029634397e-43,1.43492962746861e-42,1,0.903509676456451,0.890661060810089
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.874315142631531,0.91790646314621,1,0.884157538414001,0.913292288780212
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.837481379508972,0.915509939193726,1,0.903330206871033,0.904861152172089
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.789948105812073,1.00060570240021,1,0.884169280529022,0.930362105369568
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,0,-1.32763453009055e-11,1.86232565908768e-42,1,0.830402493476868,0.935088217258453
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.850210309028625,0.922235190868378,1,0.910241901874542,0.905123770236969
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.845980644226074,0.967738926410675,0,3.90703031330724e-40,7.3468396926393e-40
2018-07-30_ChildPilot30,0.899999976158142,0.899999976158142,1,0.886898398399353,0.884051263332367,1,0.880519092082977,0.913329541683197
